 PRN, GPS Software Time, Elevation,Is Carrier Lock, residuals, C/No Max, C/No Min, MaxCno2Second, Delta Carrier Freq, Delta Carrier phase, Clock Bias, Clock Drift, Delta Ionospheric Delay, deltaCorrected PR, 2nd delta,PS Residual, Los Value
23,462753.03718295135,42.0,2,-1.117329611867334E7,53,52,53,-0.19099999999889405,17827.062874160707,-8.684624062915254E-5,5.8893667E-13,0.0,378.04883282631636,0.5981048345565796,78.50408289581537,LOS,
31,462753.03718295135,40.0,2,-1.1050049439264122E7,35,34,36,-0.12099999999918509,18384.511188235134,3.239158926567414E-4,-1.397583E-12,0.0,179.7766622044146,-0.12846443057060242,-24.785735219717026,NLOS,
1,462754.0372436796,79.0,2,-1.1168192178524949E7,42,41,42,0.10900000000037835,18179.058416683227,-9.344970191896526E-6,1.0161312E-12,0.0,26.09001613035798,-0.47540416195988655,3.3637000508606434,LOS,
3,462754.0372436796,49.0,2,-1.1107370910591446E7,43,42,43,0.023000000001047738,17924.29481069371,1.9360866252198972E-4,2.1934567E-11,0.0,281.3758299946785,-0.1899070329964161,26.064177870750427,NLOS,
4,462754.0372436796,60.0,2,-1.1167386809226476E7,41,40,42,0.09899999999834108,18599.604219943285,-6.772936383274865E-6,4.2848516E-13,0.0,393.6887224987149,-0.36510036513209343,-30.92926087602973,NLOS,
8,462754.0372436796,46.0,0,-1.1160922420368738E7,25,25,25,-0.027999999998428393,17933.730943880975,1.7160931190864704E-5,4.7363823E-12,0.0,264.3432230614126,-0.1452949345111847,679.8748708814383,NLOS,
9,462754.0372436796,11.0,2,-1.118896099297931E7,44,44,45,0.03299999999944703,17641.68107113242,-7.840559388947334E-5,-1.17371E-11,0.0,566.1076372675598,0.7791957668960094,68.3240251019597,LOS,
73,462754.0372436796,24.0,0,-1.1130240424915742E7,33,32,33,0.049999999999272404,18550.607777550817,1.1720324619091106E-4,1.8189894E-12,0.0,345.1117259040475,-24.235255867242813,-10.189064238220453,NLOS,
74,462754.0372436796,46.0,0,-1.1154429564243875E7,38,37,38,0.3669999999983702,18499.829217795283,3.6717417970066795E-5,1.8189894E-12,0.0,294.33316614851356,6.653742030262947,49.90598740056157,LOS,
11,462754.0372436796,57.0,2,-1.1332083001593795E7,44,43,44,0.0970000000015716,18594.147243704647,-5.560085565994716E-4,-2.7752145E-12,0.0,388.651115514338,-0.2384716123342514,8.566500671207905,NLOS,
75,462754.0372436796,35.0,0,-1.1306687527223151E7,19,18,19,-0.7910000000010768,17721.185277413577,-4.7077053568500554E-4,-9.094947E-13,0.0,484.3115922100842,57.56092720106244,166.80793503299356,NLOS,
76,462754.0372436796,26.0,0,-1.1167312643866673E7,21,21,21,0.3040000000000873,18404.975786361843,-6.378602847689861E-6,1.8189894E-12,0.0,199.4797347150743,71.95932047069073,13.123599223792553,NLOS,
23,462754.0372436796,42.0,2,-1.1191501818763617E7,53,52,53,0.06000000000130967,17827.114020764828,-8.684624004021586E-5,5.8893667E-13,0.0,378.323679715395,-0.2748468890786171,78.7077527679503,LOS,
31,462754.0372436796,40.0,2,-1.1068255336608551E7,35,34,36,0.11300000000119326,18384.617780778557,3.2391589125915836E-4,-1.397583E-12,0.0,179.377013720572,-0.3996484838426113,-24.385406740009785,NLOS,
1,462755.03730434674,79.0,2,-1.1186398158670198E7,42,41,42,0.12099999999918509,18179.188719976693,-9.344969175765342E-6,1.0161312E-12,0.0,25.977923441678286,0.11209268867969513,3.8475529588758945,LOS,
3,462755.03730434674,49.0,2,-1.1125576614236727E7,43,42,43,0.023000000001047738,17924.32779602334,1.9360868445655494E-4,2.1934567E-11,0.0,281.10220443829894,0.27362555637955666,26.277802001684904,NLOS,
4,462755.03730434674,60.0,2,-1.1185592208983745E7,41,40,42,0.08799999999973807,18599.702012952417,-6.772935954789734E-6,4.2848516E-13,0.0,393.9610025063157,0.2722800076007843,-31.025972116738558,NLOS,
8,462755.03730434674,46.0,0,-1.1179133252968028E7,26,25,25,-0.2890000000006694,17933.45056072995,1.716093592724672E-5,4.7363823E-12,0.0,266.3361478559673,-1.9929247945547104,685.2122931368649,NLOS,
9,462755.03730434674,11.0,2,-1.1207166194558643E7,44,43,45,0.037000000000261934,17641.728700459003,-7.840560562657281E-5,-1.17371E-11,0.0,564.2281674668193,1.8794698007404804,68.0254887714982,LOS,
73,462755.03730434674,24.0,0,-1.1148427558432616E7,33,32,33,-0.07800000000133878,18543.02609647438,1.1720324800990036E-4,1.8189894E-12,0.0,337.53004482388496,-7.581681080162525,-28.551599014550447,NLOS,
74,462755.03730434674,46.0,0,-1.1172610991966128E7,38,37,38,-0.0779999999977008,18504.580236505717,3.671741978905609E-5,1.8189894E-12,0.0,299.084184858948,4.751018710434437,25.837658006697893,LOS,
11,462755.03730434674,57.0,2,-1.1350288512660258E7,44,44,44,0.09399999999732245,18594.250040147454,-5.560085593746859E-4,-2.7752145E-12,0.0,388.61194382607937,-0.03917168825864792,8.580138180404902,NLOS,
75,462755.03730434674,35.0,0,-1.1324906517146457E7,19,18,19,-0.3109999999978754,17712.62525513023,-4.707705365945002E-4,-9.094947E-13,0.0,492.87161449715495,-8.560022287070751,180.30098871141672,NLOS,
76,462755.03730434674,26.0,0,-1.1185499667285696E7,22,21,21,0.19399999999950523,18344.164941955358,-6.378601028700564E-6,1.8189894E-12,0.0,138.66889030858874,-60.81084440648556,-5.349033400416374,NLOS,
23,462755.03730434674,42.0,2,-1.1209707440804724E7,53,53,53,0.06099999999787542,17827.185575906187,-8.684623945127923E-5,5.8893667E-13,0.0,378.3405761271715,-0.016896411776542664,78.83337346836925,LOS,
31,462755.03730434674,40.0,2,-1.1086462058177728E7,35,34,35,0.12299999999959255,18384.7505226247,3.239158898615754E-4,-1.397583E-12,0.0,180.32477205246687,0.9477583318948746,-23.160853516310453,NLOS,
1,462756.03736507497,79.0,2,-1.1204603784549698E7,42,41,42,-0.01900000000023283,18179.15939407423,-9.344968159634098E-6,1.0161312E-12,0.0,26.217042803764343,-0.23911936208605766,3.977140124887228,LOS,
3,462756.03736507497,49.0,2,-1.114378276310923E7,43,42,43,-0.10499999999956344,17924.21290911734,1.9360870639112147E-4,2.1934567E-11,0.0,280.63249357417226,0.4697108641266823,26.93665336072445,NLOS,
4,462756.03736507497,60.0,2,-1.1203797865504552E7,40,39,41,-0.03299999999944703,18599.659720145166,-6.772935526304578E-6,4.2848516E-13,0.0,394.31302428618073,0.3520217798650265,-30.865919820964336,NLOS,
8,462756.03736507497,46.0,0,-1.1197330891533505E7,26,25,26,0.4219999999986612,17933.862874098122,1.716094066362902E-5,4.7363823E-12,0.0,279.43387627229095,-13.097728416323662,677.35568157956,NLOS,
9,462756.03736507497,11.0,2,-1.1225372056004558E7,44,43,44,-0.09100000000034925,17641.625915132463,-7.840561736367298E-5,-1.17371E-11,0.0,563.5317292362452,0.696438230574131,68.38681903108954,LOS,
73,462756.03736507497,24.0,0,-1.1166618119183183E7,32,31,33,-0.5040000000008149,18546.458618864417,1.1720324982888976E-4,1.8189894E-12,0.0,340.96256721764803,3.4325223937630653,-43.486900094896555,NLOS,
74,462756.03736507497,46.0,0,-1.11908336422051E7,38,37,38,0.05799999999726424,18545.94922373444,3.6717421608045494E-5,1.8189894E-12,0.0,340.4531720876694,41.36898722872138,42.991845332086086,LOS,
11,462756.03736507497,57.0,2,-1.1368493739722498E7,45,44,44,-0.026999999998224666,18594.213827025145,-5.560085621499005E-4,-2.7752145E-12,0.0,388.42502895742655,-0.1869148686528206,8.309771467000246,NLOS,
75,462756.03736507497,35.0,0,-1.1343077780403227E7,19,18,19,0.7369999999973516,17665.009586289525,-4.707705375039949E-4,-9.094947E-13,0.0,540.487283334136,-47.61566883698106,146.067375857383,NLOS,
76,462756.03736507497,26.0,0,-1.1203691682824098E7,22,21,22,-0.15300000000206637,18349.31329497695,-6.378599209711158E-6,1.8189894E-12,0.0,143.81724333018064,5.148353021591902,-18.8295466452837,NLOS,
23,462756.03736507497,42.0,2,-1.1227912767320141E7,54,53,53,-0.06699999999909778,17827.10817821324,-8.684623886234256E-5,5.8893667E-13,0.0,378.57499389350414,-0.23441776633262634,78.66346848011017,LOS,
31,462756.03736507497,40.0,2,-1.1104668965079352E7,35,34,35,0.005999999997584382,18384.746849231422,3.2391588846399235E-4,-1.397583E-12,0.0,180.63365173339844,0.30887968093156815,-21.75096784159541,NLOS,
1,462757.0374258032,79.0,2,-1.1222808854459066E7,42,41,42,-0.24499999999898137,18178.91443329677,-9.34496714350285E-6,1.0161312E-12,0.0,26.35806794464588,-0.1410251408815384,3.8505496084690094,LOS,
3,462757.0374258032,49.0,2,-1.1161989146727063E7,43,42,43,-0.33400000000256114,17923.87789940834,1.9360872832568802E-4,2.1934567E-11,0.0,280.0734503045678,0.5590432696044445,28.130042500793934,NLOS,
4,462757.0374258032,60.0,2,-1.1222002739437114E7,40,39,41,-0.2649999999994179,18599.393426410854,-6.772935097819422E-6,4.2848516E-13,0.0,393.9254500493407,-0.3875742368400097,-31.188663311302662,NLOS,
8,462757.0374258032,46.0,0,-1.1215541310348295E7,26,25,26,-0.8240000000005239,17933.03913213685,1.716094540001132E-5,4.7363823E-12,0.0,266.2575015425682,13.176374729722738,682.5791117921472,NLOS,
9,462757.0374258032,11.0,2,-1.1243578947781134E7,44,43,44,-0.330999999998312,17641.29584208131,-7.840562910077316E-5,-1.17371E-11,0.0,562.1649945564568,1.366734679788351,70.07827240228653,LOS,
73,462757.0374258032,24.0,0,-1.1184820358080603E7,32,31,33,0.2290000000029977,18558.14203641191,1.1720325164787917E-4,1.8189894E-12,0.0,352.94577722251415,11.983210004866123,-46.444261863827705,NLOS,
74,462757.0374258032,46.0,0,-1.120904277514099E7,38,37,38,-0.1989999999968859,18532.578352108598,3.6717423427034904E-5,1.8189894E-12,0.0,327.38209291920066,-13.071079168468714,46.928522031754255,LOS,
11,462757.0374258032,57.0,2,-1.1386698630067978E7,45,44,45,-0.2680000000000291,18593.946469523013,-5.560085649251149E-4,-2.7752145E-12,0.0,388.48515141010284,0.060122452676296234,8.002480451017618,NLOS,
75,462757.0374258032,35.0,0,-1.1361291037496045E7,19,18,19,0.1680000000014843,17707.114479299635,-4.707705384134896E-4,-9.094947E-13,0.0,498.0825978703797,42.40468546375632,154.12739150598645,NLOS,
76,462757.0374258032,26.0,0,-1.1221885447387587E7,22,21,22,0.42400000000270666,18351.21854114905,-6.378597390721751E-6,1.8189894E-12,0.0,146.0222819596529,2.2050386294722557,-30.26124234497547,NLOS,
23,462757.0374258032,42.0,2,-1.1246117831812378E7,54,53,54,-0.30099999999947613,17826.80787171051,-8.684623827340588E-5,5.8893667E-13,0.0,378.4760928526521,0.09890104085206985,78.53133276849985,LOS,
31,462757.0374258032,40.0,2,-1.1122875632939223E7,35,34,35,-0.24199999999837019,18384.504419222474,3.2391588706640924E-4,-1.397583E-12,0.0,180.81793079525232,0.18427906185388565,-20.28033146262169,NLOS,
1,462758.0374865314,79.0,2,-1.1241013964597482E7,42,41,42,0.2000000000007276,18179.114974290133,-9.344966127371603E-6,1.0161312E-12,0.0,26.2026817984879,0.15538614615797997,3.7641881480813026,LOS,
3,462758.0374865314,49.0,2,-1.1180195398593139E7,43,42,43,0.10100000000238651,17923.97970821336,1.9360875026025456E-4,2.1934567E-11,0.0,280.18069188296795,-0.10724157840013504,29.191679887473583,NLOS,
4,462758.0374865314,60.0,2,-1.1240207214131985E7,39,38,40,0.17299999999886495,18599.567889600992,-6.772934669334266E-6,4.2848516E-13,0.0,393.6214212067425,-0.30402884259819984,-31.910644493997097,NLOS,
8,462758.0374865314,46.0,0,-1.1233758270971462E7,25,24,26,0.7400000000016007,17933.778534069657,1.7160950136393626E-5,4.7363823E-12,0.0,259.61934923008084,6.638152312487364,694.344350386411,NLOS,
9,462758.0374865314,11.0,2,-1.1261785951757003E7,44,43,44,0.0790000000015425,17641.374417498708,-7.840564083787335E-5,-1.17371E-11,0.0,562.0161781311035,0.14881642535328865,71.88192506879568,LOS,
73,462758.0374865314,24.0,0,-1.1203038438156806E7,32,31,32,0.1069999999999709,18573.988489583135,1.1720325346686858E-4,1.8189894E-12,0.0,368.79223039746284,15.846453174948692,-33.560444846749306,NLOS,
74,462758.0374865314,46.0,0,-1.122723025567428E7,38,37,38,0.37299999999959255,18511.072361607105,3.671742524602431E-5,1.8189894E-12,0.0,305.87610241770744,-21.505990501493216,29.21279613301158,LOS,
11,462758.0374865314,57.0,2,-1.140490376982838E7,45,44,45,0.17199999999866122,18594.118982754648,-5.560085677003294E-4,-2.7752145E-12,0.0,388.8315941654146,0.3464427553117275,7.944604355841875,NLOS,
75,462758.0374865314,35.0,0,-1.1379486365545608E7,19,18,19,0.2109999999993306,17689.296521387994,-4.707705393229843E-4,-9.094947E-13,0.0,515.9005557782948,-17.817957907915115,144.25836390256882,NLOS,
76,462758.0374865314,26.0,0,-1.1240110110976659E7,22,21,22,0.6129999999975553,18382.27378482744,-6.3785955717323425E-6,1.8189894E-12,0.0,177.07752564176917,31.05524368211627,-10.793912459164858,NLOS,
23,462758.0374865314,42.0,2,-1.1264323032461945E7,54,53,54,0.14099999999962165,17826.947742432356,-8.684623768446922E-5,5.8893667E-13,0.0,378.2788029871881,0.1972898654639721,78.53535438328981,LOS,
31,462758.0374865314,40.0,2,-1.1141081960716706E7,34,33,35,0.2109999999993306,18384.71506267786,3.239158856688262E-4,-1.397583E-12,0.0,180.60136879980564,-0.21656199544668198,-19.149777472019196,NLOS,
1,462759.03754725965,79.0,2,-1.1259219273749292E7,42,41,42,0.352999999999156,18179.46761459112,-9.344965111240358E-6,1.0161312E-12,0.0,26.18829919025302,0.014382608234882355,3.5770476199686527,LOS,
3,462759.03754725965,49.0,2,-1.1198401870255206E7,43,43,43,0.2639999999992142,17924.243531040847,1.9360877219482114E-4,2.1934567E-11,0.0,280.23617289215326,-0.05548100918531418,30.173320803791285,NLOS,
4,462759.03754725965,60.0,2,-1.1258411799566153E7,39,38,40,0.3250000000007276,18599.892750348896,-6.7729342408491095E-6,4.2848516E-13,0.0,393.5275633633137,-0.09385784342885017,-32.82167883217335,NLOS,
8,462759.03754725965,46.0,0,-1.125196155795541E7,25,18,26,0.12299999999959255,17933.901574213058,1.7160954872775933E-5,4.7363823E-12,0.0,273.4964254498482,-13.877076219767332,692.1361573003232,NLOS,
9,462759.03754725965,11.0,2,-1.127999318565806E7,45,44,44,0.3179999999993015,17641.692625254393,-7.840565257497353E-5,-1.17371E-11,0.0,562.0494215600193,-0.03324342891573906,73.61571046710014,LOS,
73,462759.03754725965,24.0,0,-1.122127421871575E7,32,31,32,0.2989999999990687,18591.6942496486,1.1720325528585799E-4,1.8189894E-12,0.0,386.19819800555706,17.405967608094215,-3.275937546044588,NLOS,
74,462759.03754725965,46.0,0,-1.1245439514631245E7,38,37,38,0.35599999999976717,18532.997177310288,3.671742706501372E-5,1.8189894E-12,0.0,327.5011256672442,21.625023249536753,32.975701455026865,LOS,
11,462759.03754725965,57.0,2,-1.142310931252389E7,44,43,45,0.3400000000001455,18594.45837561041,-5.560085704755438E-4,-2.7752145E-12,0.0,389.03174489736557,0.2001507319509983,7.98987091332674,NLOS,
75,462759.03754725965,35.0,0,-1.1397726535848908E7,19,18,19,-0.3359999999993306,17734.249889884144,-4.70770540232479E-4,-9.094947E-13,0.0,471.246979739517,44.65357603877783,178.93179757893085,NLOS,
76,462759.03754725965,26.0,0,-1.125823992923991E7,21,21,22,-0.4679999999971187,18287.584673773497,-6.378593752742935E-6,1.8189894E-12,0.0,82.0886221267283,-94.98890351504087,-86.47170085459948,NLOS,
23,462759.03754725965,42.0,2,-1.12825284695158E7,54,53,54,0.30099999999947613,17827.249926347286,-8.684623709553254E-5,5.8893667E-13,0.0,378.2810570783913,-0.002254091203212738,78.47598783299327,LOS,
31,462759.03754725965,40.0,2,-1.1159288707560133E7,34,33,35,0.3569999999999709,18385.0727474913,3.2391588427124307E-4,-1.397583E-12,0.0,180.84415432065725,0.2427855208516121,-17.899949997663498,NLOS,
1,462760.0376079879,79.0,2,-1.1277424564081728E7,42,41,42,0.05099999999947613,18179.518806595355,-9.344964095109112E-6,1.0161312E-12,0.0,25.792159885168076,0.39613930508494377,3.670880176126957,LOS,
3,462760.0376079879,49.0,2,-1.1216608341542624E7,44,43,43,-0.030999999999039574,17924.212487656623,1.9360879412938766E-4,2.1934567E-11,0.0,279.9122345149517,0.32393837720155716,31.4543795324862,NLOS,
4,462760.0376079879,60.0,2,-1.1276616305885106E7,38,37,39,0.05199999999967986,18599.945052459836,-6.772933812363953E-6,4.2848516E-13,0.0,393.84342259168625,0.31585922837257385,-33.51203592866659,NLOS,
8,462760.0376079879,46.0,0,-1.127016450263229E7,18,17,25,0.13300000000162981,17934.036199185997,1.716095960915823E-5,4.7363823E-12,0.0,273.44257325679064,0.05385219305753708,689.8854495994747,NLOS,
9,462760.0376079879,11.0,2,-1.129820050226684E7,45,44,45,-0.02500000000145519,17641.66702146083,-7.84056643120737E-5,-1.17371E-11,0.0,561.6302911639214,0.4191303960978985,75.73199604451656,LOS,
73,462760.0376079879,24.0,0,-1.1239488594767421E7,32,31,32,-0.22400000000197906,18570.295022837818,1.1720325710484739E-4,1.8189894E-12,0.0,365.0987636446953,-21.09943436086178,5.903854932636023,NLOS,
74,462760.0376079879,46.0,0,-1.1263635924415376E7,38,37,38,-0.008000000001629815,18520.29437660426,3.671742888400312E-5,1.8189894E-12,0.0,315.0981174148619,-12.403008252382278,24.189226396381855,LOS,
11,462760.0376079879,57.0,2,-1.1441315015036736E7,44,43,45,0.03299999999944703,18594.49145162478,-5.560085732507584E-4,-2.7752145E-12,0.0,389.58834322169423,0.556598324328661,8.494747262448072,NLOS,
75,462760.0376079879,35.0,0,-1.141588127291824E7,19,18,19,-0.3460000000013679,17648.927799802274,-4.707705411419737E-4,-9.094947E-13,0.0,556.2692773677409,-85.0222976282239,128.471789740026,NLOS,
76,462760.0376079879,26.0,0,-1.1276450719002794E7,21,20,22,0.010999999998603016,18368.712384920567,-6.3785919337535295E-6,1.8189894E-12,0.0,163.5161257274449,81.42750360071659,-80.87819716334343,NLOS,
23,462760.0376079879,42.0,2,-1.1300733797155526E7,54,53,54,0.0020000000004074536,17827.250704783946,-8.684623650659588E-5,5.8893667E-13,0.0,378.0295433625579,0.2515137158334255,78.60699960589409,LOS,
31,462760.0376079879,40.0,2,-1.1177495924779471E7,33,28,34,0.046999999998661224,18385.119752198458,3.2391588287366E-4,-1.397583E-12,0.0,181.73782646283507,0.8936721421778202,-15.879954151809216,NLOS,
1,462761.0376687161,79.0,2,-1.1295629900668118E7,42,41,42,0.28100000000267755,18179.79990087822,-9.344963078977867E-6,1.0161312E-12,0.0,25.930527679622173,-0.13836779445409775,3.511174228042364,LOS,
3,462761.0376687161,49.0,2,-1.1234814810213383E7,44,43,44,0.17799999999988358,17924.390858590603,1.9360881606395419E-4,2.1934567E-11,0.0,280.1901186145842,-0.2778840996325016,32.433029145002365,NLOS,
4,462761.0376687161,60.0,2,-1.1294821014912553E7,38,37,39,0.2540000000008149,18600.19796158746,-6.772933383878797E-6,4.2848516E-13,0.0,393.84150821715593,-0.0019143745303153992,-34.299476992338896,NLOS,
8,462761.0376687161,46.0,0,-1.1288381807353035E7,18,17,25,0.7579999999979918,17934.792295772582,1.716096434554053E-5,4.7363823E-12,0.0,259.2859443426132,14.156628914177418,701.6949933134019,NLOS,
9,462761.0376687161,11.0,2,-1.131640773028909E7,45,44,45,0.18500000000130967,17641.854224018753,-7.840567604917388E-5,-1.17371E-11,0.0,561.9820349104702,-0.35174374654889107,77.45990263670683,LOS,
73,462761.0376687161,24.0,0,-1.125770629991613E7,31,31,32,-0.3209999999999127,18573.629404313862,1.172032589238368E-4,1.8189894E-12,0.0,368.1333526670933,3.034589022397995,18.11295199394226,NLOS,
74,462761.0376687161,46.0,0,-1.1281843820231736E7,38,37,38,0.3709999999991851,18531.92676181346,3.671743070299253E-5,1.8189894E-12,0.0,326.43071016669273,11.332592751830816,26.58899110928178,LOS,
11,462761.0376687161,57.0,2,-1.1459521010648739E7,44,43,44,0.26599999999962165,18594.756834041327,-5.560085760259729E-4,-2.7752145E-12,0.0,389.67861982807517,0.09027660638093948,8.992930311709642,NLOS,
75,462761.0376687161,35.0,0,-1.143418555357363E7,19,18,19,0.3460000000013679,17798.582557622343,-4.707705420514684E-4,-9.094947E-13,0.0,406.91431200131774,149.35496536642313,227.25557550787926,NLOS,
76,462761.0376687161,26.0,0,-1.1294626633657008E7,21,20,21,1.276000000001659,18333.993484880775,-6.3785901147641225E-6,1.8189894E-12,0.0,128.49743323773146,-35.01869248971343,-110.45959459245205,NLOS,
23,462761.0376687161,42.0,2,-1.1318939319187727E7,54,53,54,0.22100000000136788,17827.471855841577,-8.684623591765922E-5,5.8893667E-13,0.0,378.0738075636327,-0.04426420107483864,78.63261140137911,LOS,
31,462761.0376687161,40.0,2,-1.1195702678188816E7,29,28,34,0.30500000000029104,18385.42331233248,3.2391588147607695E-4,-1.397583E-12,0.0,181.09771994128823,-0.6401065215468407,-14.623560756444931,NLOS,
1,462762.03772944433,79.0,2,-1.1313834999911297E7,42,41,42,0.13699999999880674,18179.937698431313,-9.344962062846623E-6,1.0161312E-12,0.0,26.05269566178322,-0.12216798216104507,3.114125069230795,LOS,
3,462762.03772944433,49.0,2,-1.1253021172331437E7,44,43,44,0.06199999999807915,17924.45340601355,1.936088379985207E-4,2.1934567E-11,0.0,280.27214116230607,-0.08202254772186279,33.305126048624516,NLOS,
4,462762.03772944433,60.0,2,-1.1313025990284745E7,37,36,38,0.11499999999796273,18600.313619814813,-6.772932955393642E-6,4.2848516E-13,0.0,394.2030091397464,0.36150092259049416,-34.820573311299086,NLOS,
8,462762.03772944433,46.0,0,-1.1306580928765684E7,18,17,18,0.3690000000024156,17935.16275851056,1.716096908192283E-5,4.7363823E-12,0.0,277.3728635907173,-18.086919248104095,695.3212289251387,NLOS,
9,462762.03772944433,11.0,2,-1.133461473968539E7,45,44,45,0.08799999999973807,17641.94056774676,-7.840568778627404E-5,-1.17371E-11,0.0,562.1640192195773,-0.1819843091070652,78.96918327361345,LOS,
73,462762.03772944433,24.0,0,-1.1275904524953272E7,31,31,32,0.4650000000001455,18554.15458027646,1.172032607428262E-4,1.8189894E-12,0.0,348.6585286296904,-19.47482403740287,10.841937489807606,NLOS,
74,462762.03772944433,46.0,0,-1.1300039146807555E7,38,38,38,0.10100000000238651,18519.50385428965,3.6717432521981936E-5,1.8189894E-12,0.0,314.00780264288187,-12.422907523810863,16.419515281915665,LOS,
11,462762.03772944433,57.0,2,-1.1477726945096426E7,43,37,44,0.11500000000160071,18594.872709341347,-5.560085788011873E-4,-2.7752145E-12,0.0,389.7144058011472,0.035785973072052,9.429949045181274,NLOS,
75,462762.03772944433,35.0,0,-1.1452385143649928E7,19,18,19,-0.5960000000013679,17694.003179427236,-4.707705429609631E-4,-9.094947E-13,0.0,511.49369020015,-104.57937819883227,221.34878217801452,NLOS,
76,462762.03772944433,26.0,0,-1.1312826901290923E7,21,20,21,1.9249999999992724,18358.502669919282,-6.378588295774717E-6,1.8189894E-12,0.0,153.00661826878786,24.509185031056404,-115.68801232799888,NLOS,
23,462762.03772944433,42.0,2,-1.1337144932471406E7,54,53,54,0.0930000000007567,17827.565338663757,-8.684623532872253E-5,5.8893667E-13,0.0,377.92141899093986,0.1523885726928711,78.74947467446327,LOS,
31,462762.03772944433,40.0,2,-1.1213908222316451E7,28,27,33,0.1500000000014552,18385.574722878635,3.239158800784939E-4,-1.397583E-12,0.0,180.01192585006356,-1.0857940912246704,-14.576449070125818,NLOS,
1,462763.03779017256,79.0,2,-1.1332040310527053E7,42,41,42,0.2849999999998545,18180.222626511008,-9.34496104671538E-6,1.0161312E-12,0.0,26.0259358137846,0.02675984799861908,2.628656033426523,LOS,
3,462763.03779017256,49.0,2,-1.1271227564132717E7,44,43,44,0.18000000000029104,17924.63295309618,1.936088598732127E-4,2.1932374E-11,0.0,280.5217369645834,-0.24959580227732658,33.9070957750082,NLOS,
4,462763.03779017256,60.0,2,-1.1331231320343774E7,37,36,38,0.2580000000016298,18600.57130987197,-6.7729325269084865E-6,4.2848516E-13,0.0,394.3530468456447,0.1500377058982849,-35.28677524626255,NLOS,
8,462763.03779017256,46.0,0,-1.1324775190770343E7,17,16,18,1.7069999999985157,17936.86934844777,1.7160973818305127E-5,4.7363823E-12,0.0,282.435664229095,-5.0628006383776665,683.7882640957832,NLOS,
9,462763.03779017256,11.0,2,-1.1352821427641407E7,45,44,45,0.1889999999984866,17642.130551807582,-7.840569952337421E-5,-1.17371E-11,0.0,562.7486046925187,-0.5845854729413986,79.85723117366433,LOS,
73,462763.03779017256,24.0,0,-1.1294090119860638E7,31,30,31,0.25,18541.52974158898,1.1720326256181561E-4,1.8189894E-12,0.0,335.73389748856425,-12.924631141126156,-9.358999244868755,NLOS,
74,462763.03779017256,46.0,0,-1.131827293979676E7,38,37,38,0.33399999999892316,18558.116581153125,3.671743434097134E-5,1.8189894E-12,0.0,352.3207370489836,38.312934406101704,44.4166603833437,LOS,
11,462763.03779017256,57.0,2,-1.149593276553573E7,37,36,44,0.26199999999880674,18595.133436273783,-5.560085815764018E-4,-2.7752145E-12,0.0,389.3975361660123,-0.3168696351349354,9.45316693931818,NLOS,
75,462763.03779017256,35.0,0,-1.1470431495782848E7,16,4,19,1.7770000000018626,17540.87646536529,-4.707705438704578E-4,-9.094947E-13,0.0,664.9201967194676,-153.42650651931763,61.904253013432026,NLOS,
76,462763.03779017256,26.0,0,-1.1331148467051126E7,20,19,21,-0.005000000001018634,18479.956998467445,-6.378586476785312E-6,1.8189894E-12,0.0,274.16115436702967,121.1545360982418,0.08190377429127693,NLOS,
23,462763.03779017256,42.0,2,-1.1355350612401836E7,54,53,54,0.21500000000014552,17827.78064571321,-8.684623473978587E-5,5.8893667E-13,0.0,378.093426823616,-0.17200783267617226,78.63319223746657,LOS,
31,462763.03779017256,40.0,2,-1.1232112434214126E7,28,27,29,0.2849999999998545,18385.86016939208,3.2391587868091083E-4,-1.397583E-12,0.0,178.5033829919994,-1.5085428580641747,-16.161359805613756,NLOS,
1,462764.0378509008,79.0,2,-1.1350245452258833E7,43,42,42,-0.1820000000006985,18180.040337629616,-9.344960030584134E-6,1.0161312E-12,0.0,25.480050683021545,0.5458851307630539,2.5738879330456257,LOS,
3,462764.0378509008,49.0,2,-1.1289433374386385E7,44,43,44,-0.2599999999983993,17924.371847443283,1.9360888180558784E-4,2.1932374E-11,0.0,280.47535344958305,0.04638351500034332,34.52712009474635,NLOS,
4,462764.0378509008,60.0,2,-1.1349436198289666E7,36,35,37,-0.19099999999889405,18600.38082358986,-6.77293209842333E-6,4.2848516E-13,0.0,394.59564884006977,0.24260199442505836,-35.60550540685654,NLOS,
8,462764.0378509008,46.0,0,-1.1342953235477839E7,17,16,18,-1.087999999999738,17935.780760742724,1.7160978554687424E-5,4.7363823E-12,0.0,297.9569655954838,-15.521301366388798,656.6375870145857,NLOS,
9,462764.0378509008,11.0,2,-1.1371027357446104E7,45,44,45,-0.2510000000002037,17641.8789993003,-7.840571126047438E-5,-1.17371E-11,0.0,562.8705179430544,-0.12191325053572655,80.58671266585588,LOS,
73,462764.0378509008,24.0,0,-1.1312288287369758E7,31,30,31,-0.6069999999999709,18554.107637818903,1.1720326438080502E-4,1.8189894E-12,0.0,348.91137862950563,13.177481140941381,-16.387749314308167,NLOS,
74,462764.0378509008,46.0,0,-1.1336439399990808E7,38,37,38,-0.38399999999819556,18490.93007973209,3.671743615996074E-5,1.8189894E-12,0.0,285.73382054269314,-66.58691650629044,5.680595241487026,LOS,
