Elevation,Is Carrier Lock, residuals, C/No Max, C/No Min, MaxCno2Second, ExtremeMaxSnrValue, ExtremeMinSnrValue, Delta Carrier Freq, Delta Carrier phase, Clock Bias, Clock Drift, Delta Ionospheric Delay, deltaCorrected PR, 2nd delta,PS Residual, Los Value
42.0000000000,2.0000000000,-13303343.3596327000,41.0000000000,40.0000000000,40.0000000000,54.0000000000,0.0000000000,-0.0290000000,17833.9164107590,-0.0000868462,0.0000000000,0.0000000000,371.6578668803,-0.2581690401,48.7865560204,LOS
39.0000000000,2.0000000000,-13180130.7365456000,35.0000000000,34.0000000000,36.0000000000,37.0000000000,0.0000000000,0.0450000000,18398.6191034987,0.0003239157,0.0000000000,0.0000000000,193.9999301285,-0.0766098052,-20.5145050362,NLOS
79.0000000000,2.0000000000,-13298273.0409827000,44.0000000000,43.0000000000,44.0000000000,46.0000000000,0.0000000000,0.3060000000,18192.4599949344,-0.0000093449,0.0000000000,0.0000000000,12.7275812365,0.6073650904,7.5835263170,LOS
50.0000000000,2.0000000000,-13237459.1736767000,39.0000000000,38.0000000000,39.0000000000,44.0000000000,0.0000000000,0.2150000000,17927.0761616006,0.0001936112,0.0000000000,0.0000000000,278.2593822926,0.5639459267,38.4178673327,NLOS
60.0000000000,2.0000000000,-13297464.3987329000,42.0000000000,41.0000000000,42.0000000000,43.0000000000,0.0000000000,0.2870000000,18610.5641856268,-0.0000067729,0.0000000000,0.0000000000,405.2933821231,0.5844389759,-30.0022746660,NLOS
46.0000000000,0.0000000000,-13290795.2474606000,26.0000000000,25.0000000000,26.0000000000,35.0000000000,0.0000000000,0.1500000000,17944.8615367785,0.0000171615,0.0000000000,0.0000000000,286.4025142342,-2.5939540900,476.1870488301,NLOS
12.0000000000,2.0000000000,-13319059.9608360000,43.0000000000,42.0000000000,43.0000000000,47.0000000000,0.0000000000,0.2280000000,17645.8968507200,-0.0000784070,0.0000000000,0.0000000000,559.3815183602,0.5606674962,90.2015636005,LOS
24.0000000000,0.0000000000,-13260351.5241195000,32.0000000000,31.0000000000,33.0000000000,42.0000000000,0.0000000000,-0.6080000000,18566.4752883315,0.0001172039,0.0000000000,0.0000000000,361.2790291458,-1.9098733924,24.4305807874,NLOS
46.0000000000,0.0000000000,-13284598.3869410000,35.0000000000,34.0000000000,34.0000000000,57.0000000000,0.0000000000,-0.1410000000,18546.9117884859,0.0000367181,0.0000000000,0.0000000000,341.7155293003,1.5306721628,142.2491258346,LOS
56.0000000000,2.0000000000,-13462173.1503233000,35.0000000000,34.0000000000,33.0000000000,46.0000000000,0.0000000000,0.2130000000,18605.2918758168,-0.0005560089,0.0000000000,0.0000000000,400.4244682565,-5.5331409387,21.9412317127,NLOS
26.0000000000,0.0000000000,-13297326.6811062000,19.0000000000,18.0000000000,20.0000000000,35.0000000000,0.0000000000,0.2890000000,18377.5232352912,-0.0000063784,0.0000000000,0.0000000000,172.3269761056,11.2927497998,-49.4539591633,NLOS
7.0000000000,0.0000000000,-13445271.8229903000,20.0000000000,19.0000000000,20.0000000000,32.0000000000,0.0000000000,0.3080000000,18791.6610033512,-0.0004994961,0.0000000000,0.0000000000,577.5215646401,17.3527858965,62.7051742561,NLOS
42.0000000000,2.0000000000,-13321548.8716141000,41.0000000000,40.0000000000,41.0000000000,54.0000000000,0.0000000000,0.2520000000,17834.1683844700,-0.0000868462,0.0000000000,0.0000000000,371.0512830392,0.6065838411,49.1019119769,LOS
39.0000000000,2.0000000000,-13198337.3586170000,35.0000000000,34.0000000000,36.0000000000,37.0000000000,0.0000000000,0.3100000000,18398.9291853159,0.0003239157,0.0000000000,0.0000000000,194.8248006329,0.8248705044,-19.0896391124,NLOS
79.0000000000,2.0000000000,-13316478.4432953000,44.0000000000,43.0000000000,44.0000000000,46.0000000000,0.0000000000,-0.0250000000,18192.4335375353,-0.0000093448,0.0000000000,0.0000000000,13.0469556712,-0.3193744346,7.4895508364,LOS
50.0000000000,2.0000000000,-13255664.4449919000,38.0000000000,38.0000000000,39.0000000000,44.0000000000,0.0000000000,-0.1130000000,17926.9616220667,0.0001936113,0.0000000000,0.0000000000,278.6363639385,-0.3769816458,38.1991594285,NLOS
60.0000000000,2.0000000000,-13315669.7178208000,42.0000000000,41.0000000000,42.0000000000,43.0000000000,0.0000000000,-0.0430000000,18610.5218876078,-0.0000067729,0.0000000000,0.0000000000,404.9551938958,-0.3381882273,-30.1796397418,NLOS
46.0000000000,0.0000000000,-13308977.5434446000,26.0000000000,9.0000000000,26.0000000000,35.0000000000,0.0000000000,-0.2010000000,17944.6603180393,0.0000171615,0.0000000000,0.0000000000,283.4784444422,2.9240697920,452.9878620729,NLOS
12.0000000000,2.0000000000,-13337265.3154985000,43.0000000000,42.0000000000,43.0000000000,47.0000000000,0.0000000000,-0.1090000000,17645.7871720045,-0.0000784070,0.0000000000,0.0000000000,559.7508518100,-0.3693334498,90.0561101399,LOS
24.0000000000,0.0000000000,-13278563.1516271000,32.0000000000,31.0000000000,33.0000000000,42.0000000000,0.0000000000,0.5120000000,18568.1524032875,0.0001172039,0.0000000000,0.0000000000,362.6563516408,1.3773224950,30.5620367154,NLOS
46.0000000000,0.0000000000,-13302803.9038679000,35.0000000000,34.0000000000,35.0000000000,57.0000000000,0.0000000000,0.1680000000,18545.6616844013,0.0000367181,0.0000000000,0.0000000000,340.1656327546,-1.5498965457,142.2700010724,LOS
56.0000000000,2.0000000000,-13480378.6097596000,36.0000000000,35.0000000000,35.0000000000,46.0000000000,0.0000000000,-0.0430000000,18605.2504812777,-0.0005560089,0.0000000000,0.0000000000,399.8210862949,-0.6033819616,21.9032620937,NLOS
26.0000000000,0.0000000000,-13315467.3491033000,4.0000000000,4.0000000000,19.0000000000,35.0000000000,0.0000000000,-2.3120000000,18316.0555048882,-0.0000063784,0.0000000000,0.0000000000,110.5594532415,-61.7675228640,-114.2820137218,NLOS
7.0000000000,0.0000000000,-13463467.1651823000,21.0000000000,20.0000000000,20.0000000000,32.0000000000,0.0000000000,-0.1540000000,18791.5074782148,-0.0004994961,0.0000000000,0.0000000000,576.1168383174,-1.4047263227,52.5513771325,NLOS
42.0000000000,2.0000000000,-13339754.2569321000,42.0000000000,41.0000000000,41.0000000000,54.0000000000,0.0000000000,-0.0820000000,17834.0853437706,-0.0000868462,0.0000000000,0.0000000000,371.4164630473,-0.3651800081,48.9908120036,LOS
39.0000000000,2.0000000000,-13216543.8984784000,35.0000000000,28.0000000000,35.0000000000,37.0000000000,0.0000000000,-0.0330000000,18398.8951585367,0.0003239157,0.0000000000,0.0000000000,194.5656820834,-0.2591185495,-18.0467755795,NLOS
79.0000000000,2.0000000000,-13334683.9271525000,44.0000000000,43.0000000000,44.0000000000,46.0000000000,0.0000000000,0.1860000000,18192.6194679439,-0.0000093448,0.0000000000,0.0000000000,12.5498976335,0.4970580377,7.7769123912,LOS
50.0000000000,2.0000000000,-13273869.8419208000,38.0000000000,37.0000000000,39.0000000000,44.0000000000,0.0000000000,0.0960000000,17927.0584203153,0.0001936113,0.0000000000,0.0000000000,278.1858846992,0.4504792392,38.4058576673,NLOS
60.0000000000,2.0000000000,-13333875.0959678000,42.0000000000,41.0000000000,42.0000000000,43.0000000000,0.0000000000,0.1590000000,18610.6797480136,-0.0000067729,0.0000000000,0.0000000000,405.4080154039,0.4528215080,-29.9981531873,NLOS
46.0000000000,0.0000000000,-13327163.8707862000,19.0000000000,18.0000000000,26.0000000000,35.0000000000,0.0000000000,-0.0560000000,17944.6034804731,0.0000171615,0.0000000000,0.0000000000,279.0492793210,4.4291651212,434.1198253259,NLOS
12.0000000000,2.0000000000,-13355470.7917022000,44.0000000000,43.0000000000,43.0000000000,47.0000000000,0.0000000000,0.1110000000,17645.8988304510,-0.0000784070,0.0000000000,0.0000000000,559.2922019288,0.4586498812,90.3319902346,LOS
24.0000000000,0.0000000000,-13296773.3441390000,32.0000000000,31.0000000000,32.0000000000,42.0000000000,0.0000000000,0.0740000000,18566.7229249253,0.0001172039,0.0000000000,0.0000000000,361.5266657360,-1.1296859048,35.5582894646,NLOS
46.0000000000,0.0000000000,-13321009.7141693000,35.0000000000,34.0000000000,35.0000000000,57.0000000000,0.0000000000,0.1530000000,18546.1001948937,0.0000367181,0.0000000000,0.0000000000,340.9039357007,0.7383029461,142.8840432465,LOS
56.0000000000,2.0000000000,-13498582.6291460000,37.0000000000,37.0000000000,36.0000000000,46.0000000000,0.0000000000,0.1660000000,18605.4150682985,-0.0005560089,0.0000000000,0.0000000000,398.7760325596,-1.0450537354,20.7250350565,NLOS
26.0000000000,0.0000000000,-13333668.4380346000,4.0000000000,4.0000000000,19.0000000000,35.0000000000,0.0000000000,-0.0490000000,18376.6355069056,-0.0000063784,0.0000000000,0.0000000000,171.4392477162,60.8797944747,-118.3893415667,NLOS
7.0000000000,0.0000000000,-13481684.1934467000,27.0000000000,21.0000000000,21.0000000000,32.0000000000,0.0000000000,0.5290000000,18792.0367808565,-0.0004994961,0.0000000000,0.0000000000,598.0672071576,21.9503688402,64.3834449239,NLOS
42.0000000000,2.0000000000,-13357959.7219367000,43.0000000000,42.0000000000,42.0000000000,54.0000000000,0.0000000000,0.1330000000,17834.2183162868,-0.0000868462,0.0000000000,0.0000000000,370.9757077023,0.4407553449,49.2591910623,LOS
39.0000000000,2.0000000000,-13234750.9065492000,29.0000000000,28.0000000000,35.0000000000,37.0000000000,0.0000000000,0.2150000000,18399.1099534481,0.0003239157,0.0000000000,0.0000000000,195.4565592334,0.8908771500,-16.2359102555,NLOS
79.0000000000,2.0000000000,-13352889.5089732000,44.0000000000,43.0000000000,44.0000000000,46.0000000000,0.0000000000,0.2280000000,18192.8482077866,-0.0000093448,0.0000000000,0.0000000000,12.6360018700,-0.0861042365,7.8624449782,LOS
50.0000000000,2.0000000000,-13292075.3917436000,38.0000000000,37.0000000000,38.0000000000,44.0000000000,0.0000000000,0.1320000000,17927.1912377774,0.0001936113,0.0000000000,0.0000000000,278.3077048026,-0.1218201034,38.4656573161,NLOS
60.0000000000,2.0000000000,-13352080.5991791000,42.0000000000,41.0000000000,42.0000000000,43.0000000000,0.0000000000,0.2070000000,18610.8861324936,-0.0000067729,0.0000000000,0.0000000000,405.3272432759,-0.0807721280,-29.9913947992,NLOS
46.0000000000,0.0000000000,-13345382.7336299000,19.0000000000,18.0000000000,26.0000000000,35.0000000000,0.0000000000,0.2850000000,17944.8890207707,0.0000171615,0.0000000000,0.0000000000,246.7155427523,32.3337365687,447.4874982573,NLOS
12.0000000000,2.0000000000,-13373676.4024083000,44.0000000000,43.0000000000,44.0000000000,47.0000000000,0.0000000000,0.1480000000,17646.0466841086,-0.0000784070,0.0000000000,0.0000000000,559.4201696441,-0.1279677153,90.4425803684,LOS
24.0000000000,0.0000000000,-13314981.3707135000,31.0000000000,30.0000000000,32.0000000000,42.0000000000,0.0000000000,-0.2660000000,18564.5625082701,0.0001172039,0.0000000000,0.0000000000,359.0664566271,-2.4602091089,38.0888123438,NLOS
46.0000000000,0.0000000000,-13339213.1137230000,35.0000000000,34.0000000000,35.0000000000,57.0000000000,0.0000000000,0.4290000000,18543.8334124088,0.0000367181,0.0000000000,0.0000000000,338.3373607658,-2.5665749349,140.7875453569,LOS
56.0000000000,2.0000000000,-13516787.4284312000,42.0000000000,38.0000000000,37.0000000000,46.0000000000,0.0000000000,0.2070000000,18605.6230491325,-0.0005560089,0.0000000000,0.0000000000,399.3513225168,0.5752899572,20.0269143060,NLOS
26.0000000000,0.0000000000,-13351869.1821740000,4.0000000000,4.0000000000,4.0000000000,35.0000000000,0.0000000000,-0.0350000000,18376.4463580250,-0.0000063784,0.0000000000,0.0000000000,170.9503063783,-0.4889413379,-123.1412538141,NLOS
7.0000000000,0.0000000000,-13499905.6092544000,28.0000000000,27.0000000000,27.0000000000,32.0000000000,0.0000000000,-0.2140000000,18791.8220496699,-0.0004994961,0.0000000000,0.0000000000,602.1194454059,4.0522382483,80.3032634556,NLOS
42.0000000000,2.0000000000,-13376165.2956691000,43.0000000000,42.0000000000,43.0000000000,54.0000000000,0.0000000000,0.1680000000,17834.3875779956,-0.0000868462,0.0000000000,0.0000000000,371.1054951735,-0.1297874711,49.3365054838,LOS
39.0000000000,2.0000000000,-13252958.3595694000,28.0000000000,27.0000000000,35.0000000000,37.0000000000,0.0000000000,0.2190000000,18399.3295380696,0.0003239157,0.0000000000,0.0000000000,195.7245828137,0.2680235803,-14.2798879556,NLOS
79.0000000000,2.0000000000,-13371095.3412621000,44.0000000000,43.0000000000,44.0000000000,46.0000000000,0.0000000000,0.3630000000,18193.2110596299,-0.0000093448,0.0000000000,0.0000000000,12.5695976801,0.0664041899,7.8986533247,LOS
50.0000000000,2.0000000000,-13310281.2168205000,38.0000000000,37.0000000000,38.0000000000,44.0000000000,0.0000000000,0.2820000000,17927.4724360257,0.0001936113,0.0000000000,0.0000000000,278.3071593083,0.0005454943,38.5009187087,NLOS
60.0000000000,2.0000000000,-13370286.3825260000,41.0000000000,41.0000000000,42.0000000000,43.0000000000,0.0000000000,0.3420000000,18611.2282489612,-0.0000067729,0.0000000000,0.0000000000,405.4015287310,0.0742854550,-30.0042933561,NLOS
46.0000000000,0.0000000000,-13363604.8816745000,19.0000000000,19.0000000000,19.0000000000,35.0000000000,0.0000000000,1.4800000000,17946.3694382235,0.0000171615,0.0000000000,0.0000000000,243.6320958883,3.0834468640,463.8405795209,NLOS
12.0000000000,2.0000000000,-13391882.2985783000,44.0000000000,43.0000000000,44.0000000000,47.0000000000,0.0000000000,0.2880000000,17646.3332403674,-0.0000784070,0.0000000000,0.0000000000,559.3971703760,0.0229992680,90.5388419181,LOS
24.0000000000,0.0000000000,-13333189.1333850000,31.0000000000,25.0000000000,32.0000000000,42.0000000000,0.0000000000,0.9010000000,18564.3041296601,0.0001172039,0.0000000000,0.0000000000,358.5082855523,-0.5581710748,40.0556397028,NLOS
46.0000000000,0.0000000000,-13357416.0832370000,35.0000000000,35.0000000000,35.0000000000,57.0000000000,0.0000000000,0.3830000000,18543.5473172739,0.0000367181,0.0000000000,0.0000000000,337.7514731698,-0.5858875960,137.9612151943,LOS
56.0000000000,2.0000000000,-13534992.4704755000,43.0000000000,42.0000000000,42.0000000000,46.0000000000,0.0000000000,0.3460000000,18605.9682192280,-0.0005560089,0.0000000000,0.0000000000,399.3894530013,0.0381304845,19.2717601992,NLOS
26.0000000000,0.0000000000,-13370069.7804207000,4.0000000000,4.0000000000,4.0000000000,35.0000000000,0.0000000000,0.0120000000,18376.4561041891,-0.0000063784,0.0000000000,0.0000000000,170.6602600850,-0.2900462933,-128.3388512582,NLOS
7.0000000000,0.0000000000,-13518119.3087997000,28.0000000000,27.0000000000,28.0000000000,32.0000000000,0.0000000000,0.1660000000,18791.9870199114,-0.0004994961,0.0000000000,0.0000000000,594.0678619668,-8.0515834391,88.2070271634,NLOS
42.0000000000,2.0000000000,-13394371.1252560000,44.0000000000,43.0000000000,43.0000000000,54.0000000000,0.0000000000,0.3120000000,17834.6989498436,-0.0000868462,0.0000000000,0.0000000000,371.0881552808,0.0173398927,49.3698819727,LOS
39.0000000000,2.0000000000,-13271166.4369718000,28.0000000000,27.0000000000,29.0000000000,37.0000000000,0.0000000000,0.3750000000,18399.7034614533,0.0003239157,0.0000000000,0.0000000000,196.1720305160,0.4474477023,-11.9992758967,NLOS
79.0000000000,2.0000000000,-13389301.2722322000,43.0000000000,42.0000000000,44.0000000000,46.0000000000,0.0000000000,0.2150000000,18193.4252871125,-0.0000093448,0.0000000000,0.0000000000,12.3551843725,0.2144133076,8.0335428454,LOS
50.0000000000,2.0000000000,-13328487.1099499000,37.0000000000,36.0000000000,38.0000000000,44.0000000000,0.0000000000,0.1290000000,17927.6005120724,0.0001936113,0.0000000000,0.0000000000,278.2140178606,0.0931414478,38.6042324752,NLOS
60.0000000000,2.0000000000,-13388492.2572978000,41.0000000000,40.0000000000,42.0000000000,43.0000000000,0.0000000000,0.1930000000,18611.4230795055,-0.0000067729,0.0000000000,0.0000000000,405.5868823379,0.1853536069,-29.9257669263,NLOS
46.0000000000,0.0000000000,-13381838.7096110000,21.0000000000,20.0000000000,19.0000000000,35.0000000000,0.0000000000,-0.5920000000,17945.7790316417,0.0000171615,0.0000000000,0.0000000000,231.8541535959,11.7779422924,491.8735528626,NLOS
12.0000000000,2.0000000000,-13410088.3173526000,44.0000000000,43.0000000000,44.0000000000,47.0000000000,0.0000000000,0.1360000000,17646.4708795994,-0.0000784070,0.0000000000,0.0000000000,559.2372324355,0.1599379405,90.7577078044,LOS
24.0000000000,0.0000000000,-13351395.6598047000,25.0000000000,24.0000000000,31.0000000000,42.0000000000,0.0000000000,0.0310000000,18563.0734058842,0.0001172039,0.0000000000,0.0000000000,357.2775617801,-1.2307237722,40.7862152867,NLOS
46.0000000000,0.0000000000,-13375619.2508899000,36.0000000000,35.0000000000,35.0000000000,57.0000000000,0.0000000000,0.0100000000,18543.8893803507,0.0000367181,0.0000000000,0.0000000000,338.0935362428,0.3420630731,135.3330239765,LOS
56.0000000000,2.0000000000,-13553197.6346043000,44.0000000000,43.0000000000,43.0000000000,46.0000000000,0.0000000000,0.1910000000,18606.1594325900,-0.0005560089,0.0000000000,0.0000000000,399.6066814885,0.2172284871,18.6386906914,NLOS
26.0000000000,0.0000000000,-13388270.0365570000,4.0000000000,4.0000000000,4.0000000000,35.0000000000,0.0000000000,-0.0980000000,18376.2696284726,-0.0000063784,0.0000000000,0.0000000000,170.4737843648,-0.1864757203,-133.8785590902,NLOS
7.0000000000,2.0000000000,-13536332.3164047000,28.0000000000,27.0000000000,28.0000000000,32.0000000000,0.0000000000,0.0560000000,18792.0437035858,-0.0004994961,0.0000000000,0.0000000000,593.3403767347,-0.7274852321,95.4188505374,NLOS
42.0000000000,2.0000000000,-13412577.0657305000,45.0000000000,44.0000000000,44.0000000000,54.0000000000,0.0000000000,0.1600000000,17834.8601524829,-0.0000868462,0.0000000000,0.0000000000,370.9159890972,0.1721661836,49.5141460784,LOS
39.0000000000,0.0000000000,-13289508.4312987000,27.0000000000,26.0000000000,28.0000000000,37.0000000000,0.0000000000,0.4980000000,18400.2031834423,0.0003239157,0.0000000000,0.0000000000,330.2118042409,134.0397737250,124.1982606724,NLOS
79.0000000000,2.0000000000,-13407507.2309675000,43.0000000000,42.0000000000,44.0000000000,46.0000000000,0.0000000000,0.1450000000,18193.5697171986,-0.0000093448,0.0000000000,0.0000000000,13.7106456906,-1.3554613180,6.6972352341,LOS
50.0000000000,2.0000000000,-13346692.9489540000,37.0000000000,36.0000000000,38.0000000000,44.0000000000,0.0000000000,0.0540000000,17927.6567738577,0.0001936114,0.0000000000,0.0000000000,279.7420109734,-1.5279931128,37.1544587202,NLOS
60.0000000000,2.0000000000,-13406698.1625561000,41.0000000000,40.0000000000,41.0000000000,43.0000000000,0.0000000000,0.1210000000,18611.5437643080,-0.0000067729,0.0000000000,0.0000000000,404.2123213001,-1.3745610379,-31.3157163598,NLOS
46.0000000000,0.0000000000,-13400073.0337883000,22.0000000000,21.0000000000,21.0000000000,35.0000000000,0.0000000000,0.2150000000,17945.9927698522,0.0000171615,0.0000000000,0.0000000000,232.7588133290,-0.9046597332,518.9038045853,NLOS
12.0000000000,2.0000000000,-13428294.3970127000,44.0000000000,43.0000000000,44.0000000000,47.0000000000,0.0000000000,0.0570000000,17646.5276662856,-0.0000784070,0.0000000000,0.0000000000,560.6379695460,-1.4007371105,89.5384972282,LOS
24.0000000000,0.0000000000,-13369595.2736030000,25.0000000000,24.0000000000,31.0000000000,42.0000000000,0.0000000000,-0.3320000000,18556.1663160100,0.0001172039,0.0000000000,0.0000000000,348.8715096153,-8.4060521647,33.1052071601,NLOS
46.0000000000,0.0000000000,-13393822.7243055000,36.0000000000,35.0000000000,36.0000000000,57.0000000000,0.0000000000,0.2030000000,18544.3390466049,0.0000367181,0.0000000000,0.0000000000,337.0442402102,-1.0492960326,131.5116331913,LOS
56.0000000000,2.0000000000,-13571402.9917459000,44.0000000000,43.0000000000,44.0000000000,46.0000000000,0.0000000000,0.1230000000,18606.2825592532,-0.0005560089,0.0000000000,0.0000000000,398.3958558589,-1.2108256295,16.6996716335,NLOS
26.0000000000,0.0000000000,-13406470.5902695000,4.0000000000,4.0000000000,4.0000000000,35.0000000000,0.0000000000,-0.0290000000,18376.7228352129,-0.0000063784,0.0000000000,0.0000000000,169.4280288219,-1.0457555428,-140.6196529046,NLOS
7.0000000000,2.0000000000,-13554545.8169083000,28.0000000000,27.0000000000,28.0000000000,32.0000000000,0.0000000000,-0.0060000000,18792.0383441746,-0.0004994961,0.0000000000,0.0000000000,592.2987518609,-1.0416248739,101.6246102564,NLOS
42.0000000000,2.0000000000,-13430783.0405499000,45.0000000000,44.0000000000,45.0000000000,54.0000000000,0.0000000000,0.0860000000,17834.9448131769,-0.0000868462,0.0000000000,0.0000000000,372.3193271570,-1.4033380598,48.1937928200,LOS
79.0000000000,2.0000000000,-13425713.1167752000,43.0000000000,42.0000000000,43.0000000000,46.0000000000,0.0000000000,0.0580000000,18193.6294390559,-0.0000093448,0.0000000000,0.0000000000,11.8690789044,1.8415667862,7.0867548957,LOS
50.0000000000,2.0000000000,-13364898.6590341000,36.0000000000,36.0000000000,37.0000000000,44.0000000000,0.0000000000,-0.0330000000,17927.6228194311,0.0001936114,0.0000000000,0.0000000000,278.0470799059,1.6949310675,37.3745157607,NLOS
60.0000000000,2.0000000000,-13424904.0014979000,41.0000000000,40.0000000000,41.0000000000,43.0000000000,0.0000000000,0.0370000000,18611.5795243382,-0.0000067729,0.0000000000,0.0000000000,406.0386599116,1.8263386115,-30.9732274227,NLOS
46.0000000000,0.0000000000,-13418303.7335775000,22.0000000000,21.0000000000,22.0000000000,35.0000000000,0.0000000000,0.2800000000,17946.2721016481,0.0000171615,0.0000000000,0.0000000000,234.4863725677,-1.7275592387,544.1084230207,NLOS
12.0000000000,2.0000000000,-13446500.4595555000,45.0000000000,44.0000000000,44.0000000000,47.0000000000,0.0000000000,-0.0180000000,17646.5096155330,-0.0000784070,0.0000000000,0.0000000000,558.8189860582,1.8189834878,90.1009239927,LOS
24.0000000000,0.0000000000,-13387792.8018233000,24.0000000000,23.0000000000,25.0000000000,42.0000000000,0.0000000000,-0.7710000000,18554.0862725004,0.0001172039,0.0000000000,0.0000000000,348.5902208537,-0.2812887616,25.1373758465,NLOS
46.0000000000,0.0000000000,-13412027.1076402000,37.0000000000,36.0000000000,36.0000000000,57.0000000000,0.0000000000,0.1310000000,18545.3928479924,0.0000367181,0.0000000000,0.0000000000,339.8967963494,2.8525561392,130.3989162669,LOS
56.0000000000,2.0000000000,-13589608.4001640000,44.0000000000,43.0000000000,44.0000000000,46.0000000000,0.0000000000,0.0350000000,18606.3176314681,-0.0005560089,0.0000000000,0.0000000000,400.3409902379,1.9451343790,16.6106837839,NLOS
26.0000000000,0.0000000000,-13424670.6229211000,4.0000000000,4.0000000000,4.0000000000,35.0000000000,0.0000000000,0.0520000000,18376.3574000969,-0.0000063784,0.0000000000,0.0000000000,170.8613484502,1.4333196282,-146.0830529407,NLOS
42.0000000000,2.0000000000,-13448988.9514504000,46.0000000000,45.0000000000,45.0000000000,54.0000000000,0.0000000000,0.0020000000,17834.9473778977,-0.0000868462,0.0000000000,0.0000000000,370.5232107230,1.7961164340,48.6082752720,LOS
39.0000000000,0.0000000000,-13325710.9540601000,28.0000000000,0.0000000000,27.0000000000,37.0000000000,0.0000000000,18399.6040000000,35328877.8666292000,0.0003239157,0.0000000000,7.9002123000,35407780.8122210000,70815383.4973836000,-86.0717284344,NLOS
79.0000000000,2.0000000000,-13443918.7734051000,43.0000000000,42.0000000000,43.0000000000,46.0000000000,0.0000000000,-0.1030000000,18193.5254812315,-0.0000093448,0.0000000000,0.0000000000,11.9825136885,-0.1134347841,7.2470967211,LOS
50.0000000000,2.0000000000,-13383104.0902632000,36.0000000000,35.0000000000,37.0000000000,44.0000000000,0.0000000000,-0.2070000000,17927.4160845279,0.0001936114,0.0000000000,0.0000000000,278.3008279279,-0.2537480220,37.3157217242,NLOS
60.0000000000,2.0000000000,-13443109.5636442000,40.0000000000,39.0000000000,41.0000000000,43.0000000000,0.0000000000,-0.1290000000,18611.4508789032,-0.0000067729,0.0000000000,0.0000000000,405.8557544127,-0.1829054989,-30.9075341076,NLOS
46.0000000000,0.0000000000,-13436519.2864795000,23.0000000000,22.0000000000,22.0000000000,35.0000000000,0.0000000000,-0.5880000000,17945.6847509816,0.0000171615,0.0000000000,0.0000000000,249.5351765379,-15.0488039702,554.1661541797,NLOS
12.0000000000,2.0000000000,-13464706.3107438000,45.0000000000,44.0000000000,45.0000000000,47.0000000000,0.0000000000,-0.1810000000,17646.3276174440,-0.0000784071,0.0000000000,0.0000000000,558.9929937869,-0.1740077287,90.4519962743,LOS
24.0000000000,0.0000000000,-13406000.4523021000,24.0000000000,23.0000000000,25.0000000000,42.0000000000,0.0000000000,0.6850000000,18564.2140721678,0.0001172039,0.0000000000,0.0000000000,358.7180205211,10.1277996674,27.2918029837,NLOS
46.0000000000,0.0000000000,-13430233.2437074000,37.0000000000,36.0000000000,37.0000000000,57.0000000000,0.0000000000,0.0190000000,18547.2894452735,0.0000367181,0.0000000000,0.0000000000,341.7933936268,1.8965972774,131.0389318466,LOS
56.0000000000,2.0000000000,-13607813.5511990000,45.0000000000,44.0000000000,44.0000000000,46.0000000000,0.0000000000,-0.1210000000,18606.1964019015,-0.0005560089,0.0000000000,0.0000000000,400.1786940172,-0.1622962207,16.2643128820,NLOS
26.0000000000,0.0000000000,-13442870.6499302000,4.0000000000,4.0000000000,4.0000000000,35.0000000000,0.0000000000,-0.0910000000,18376.5073807537,-0.0000063784,0.0000000000,0.0000000000,171.0113291070,0.1499806568,-151.5520955287,NLOS
14.0000000000,0.0000000000,-31572461.5045019000,18.0000000000,0.0000000000,0.0000000000,18.0000000000,0.0000000000,18032.9610000000,37944681.5126678000,0.0000000000,0.0000000000,0.0000000000,37926476.0160708000,75807211.7511255000,18131351.4913375000,NLOS
42.0000000000,2.0000000000,-13467194.6305220000,47.0000000000,46.0000000000,46.0000000000,54.0000000000,0.0000000000,-0.1540000000,17834.7929936870,-0.0000868462,0.0000000000,0.0000000000,370.6937614940,-0.1705507711,48.7909289226,LOS
39.0000000000,0.0000000000,-13343934.7270731000,29.0000000000,28.0000000000,28.0000000000,37.0000000000,0.0000000000,-0.0200000000,18400.0789874419,0.0003239157,0.0000000000,0.0000000000,212.6587789394,-35407568.1534421000,-67.7957133651,NLOS
79.0000000000,2.0000000000,-13462124.3790130000,43.0000000000,42.0000000000,43.0000000000,46.0000000000,0.0000000000,0.0560000000,18193.5820297300,-0.0000093448,0.0000000000,0.0000000000,11.9177889973,0.0647246912,7.3564164825,LOS
50.0000000000,2.0000000000,-13401309.5010971000,36.0000000000,35.0000000000,36.0000000000,44.0000000000,0.0000000000,-0.0180000000,17927.3977569341,0.0001936114,0.0000000000,0.0000000000,278.2961135097,0.0047144182,37.2365325019,NLOS
60.0000000000,2.0000000000,-13461315.0081128000,40.0000000000,39.0000000000,41.0000000000,43.0000000000,0.0000000000,0.0370000000,18611.4889545589,-0.0000067729,0.0000000000,0.0000000000,405.8319513053,-0.0238031074,-30.9595184103,NLOS
46.0000000000,0.0000000000,-13454737.8590133000,23.0000000000,22.0000000000,23.0000000000,35.0000000000,0.0000000000,0.2630000000,17945.9482446610,0.0000171615,0.0000000000,0.0000000000,246.4174486101,3.1177279279,567.2435172051,NLOS
12.0000000000,2.0000000000,-13482912.1192454000,45.0000000000,44.0000000000,45.0000000000,47.0000000000,0.0000000000,-0.0180000000,17646.3099084198,-0.0000784071,0.0000000000,0.0000000000,558.9962133244,-0.0032195374,90.7603772804,LOS
